Attractor #,Attractor Type,Associated Cell Fate,Basin Size,apcarm,arm,armdecad,cdc,dad,der,dlg,dome,fz,hid,jak,mad,mir,nicd,notch,pros,punt,ral,robo,rolled,snail,socse,state,sty,suh,tcflef,egfs,wg,upds,dpp,delta,slit,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
63,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0014,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,

64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
64,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,

65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
65,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,

66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
66,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0013,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,

67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
67,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,

68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,
68,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0012,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,

69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
69,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,

70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
70,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,

71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,
71,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,

72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,
72,Cyclic,EE Fate + Upd Production + Multilayering  + Normal Proliferation + Loss of Polarity + Extrusion,0.0011,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,
