Attractor #,Attractor Type,Associated Cell Fate,Basin Size,ros,erstress,genotoxicity,insulrec,ras,erk12,irs1,akt,ikkalpha,tsc,pten,sk,grb10,hk2,rheb,mtorc1,mtorc2,ulk1,atg13,atgtwelve,beclin1,lcthree,autonutri,eif4,cyclinb,cyclind,cycline,cyclina,cdc25,eif2,rag,amp,ampk,hifone,redd1,bnip3,pkcdelta,jnk1,perk,pkctheta,pka,creb,p53,mdm2,p21,nrf2,atm,chkonetwo,brca1,p16,dram,p73,bclsurvival,bad,bclapoptotic,baxbak,cytochromec,apaf1,smacdiablo,aif,caspase9,caspases367,caspase8,etwof1,rb1,cmyc,smadr,rip13,tradd,parkin,fundc1,autodeath,mmp,rho,vegf,par,oxygen,gfr,glu,aminoacids,radiation,tgfr,tnfr,
254,Cyclic,Autophagy High + Mitophagy(L),0.0006,0,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,2,0,2,2,2,0,1,0,0,0,0,0,0,
255,Cyclic,Autophagy High + Mitophagy(L),0.0006,2,2,2,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,
256,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0006,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
257,Cyclic,Autophagy Low,0.0006,1,1,1,1,2,0,1,2,2,2,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,1,1,0,0,0,1,
258,Cyclic,Autophagy High + Mitophagy(H),0.0006,2,2,2,1,0,2,0,0,0,2,2,1,1,0,1,1,0,1,0,1,2,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,2,0,2,0,0,1,1,1,0,1,1,
259,Cyclic,Autophagy High + Mitophagy(H),0.0006,0,2,0,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,2,2,0,1,1,0,1,0,1,0,
260,Cyclic,Autophagy Low + Apoptosis,0.0006,0,0,0,1,1,2,2,0,0,0,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,2,0,0,0,1,0,1,0,0,0,1,
261,Cyclic,Autophagy High + Mitophagy(L),0.0006,0,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,1,
262,Cyclic,Autophagy Low,0.0006,1,1,1,1,2,0,2,2,2,2,2,2,2,0,2,2,2,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,0,1,1,0,0,1,
263,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0006,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,1,1,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,0,
264,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0006,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,
265,Cyclic,Autophagy High + Mitophagy(L),0.0006,2,2,2,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,1,0,0,1,
266,Cyclic,Autophagy High + Mitophagy(H),0.0006,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,0,1,1,1,0,1,
267,Cyclic,Autophagy High + Mitophagy(L),0.0006,2,1,1,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,1,1,0,1,
268,Cyclic,Autophagy High + Mitophagy(L),0.0006,2,1,1,1,2,2,1,0,0,2,1,0,0,2,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,1,1,0,1,
269,Cyclic,Autophagy High + Mitophagy(H),0.0006,2,1,1,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,1,1,1,1,0,1,
270,Cyclic,Autophagy High + Mitophagy(L),0.0006,2,2,2,1,2,2,2,0,0,2,1,0,0,2,2,0,2,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,1,0,2,2,0,0,1,0,0,0,0,1,
271,Cyclic,Autophagy Low,0.0006,1,1,1,1,2,0,1,2,2,2,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,
272,Cyclic,Autophagy High + Mitophagy(H),0.0006,2,2,2,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,1,1,0,0,0,1,
273,Cyclic,Autophagy High + Mitophagy(H),0.0006,0,2,0,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,2,2,0,1,1,0,0,0,1,0,
274,Cyclic,Autophagy Low,0.0005,1,1,1,1,2,0,2,2,2,2,2,2,2,0,2,2,2,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,1,1,1,0,0,1,
275,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0005,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
276,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0005,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
277,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0005,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,
278,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0005,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,0,1,1,0,0,1,
279,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0005,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,
280,Cyclic,Autophagy Low,0.0005,1,1,1,1,2,0,1,2,2,2,2,0,0,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,2,2,2,0,2,2,2,2,2,1,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,1,1,0,2,0,0,0,0,0,1,0,1,0,0,1,
281,Cyclic,Quiescent + Autophagy VeryLow,0.0005,0,0,0,1,0,2,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,2,2,2,0,2,2,2,0,2,2,2,0,0,0,1,0,0,2,0,2,2,0,0,2,2,2,0,0,0,0,0,2,0,1,1,1,1,0,1,1,
282,Point,Autophagy High + Mitophagy(H),0.0005,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,
283,Cyclic,Autophagy High + Mitophagy(L),0.0005,2,1,1,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,1,0,0,2,2,2,2,2,1,1,2,2,1,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,1,1,1,0,1,
284,Cyclic,Autophagy High + Mitophagy(H),0.0005,2,2,2,1,2,2,2,0,0,2,1,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,2,2,0,0,0,0,0,0,1,1,0,0,1,
285,Point,Autophagy High + Mitophagy(H),0.0005,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,
286,Cyclic,Autophagy High + Mitophagy(H),0.0005,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,1,1,1,0,1,
287,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0005,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,
288,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0005,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,
289,Point,Autophagy Low + Necroptosis,0.0005,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,
290,Cyclic,Autophagy Low + Necroptosis,0.0005,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,
291,Point,Autophagy Low + Necroptosis,0.0005,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,
292,Cyclic,Autophagy High + Mitophagy(L),0.0005,2,2,2,1,0,2,1,0,0,2,2,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,2,0,2,2,2,1,2,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,1,1,0,0,1,1,
293,Cyclic,Autophagy High + Mitophagy(L),0.0005,2,1,1,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,
294,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0005,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
295,Cyclic,Autophagy Low + Apoptosis,0.0005,0,1,0,2,1,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,1,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,1,0,0,1,
296,Cyclic,Autophagy High + Mitophagy(L),0.0005,2,1,1,1,2,2,1,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,1,0,1,0,1,
297,Cyclic,Autophagy High + Mitophagy(H),0.0004,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,0,1,1,1,1,0,
298,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0004,1,1,1,1,2,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,2,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,
299,Cyclic,Autophagy Low + Apoptosis,0.0004,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,0,1,
300,Cyclic,Autophagy High + Mitophagy(H),0.0004,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,2,0,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,1,0,1,0,0,
301,Cyclic,Autophagy High + Mitophagy(L),0.0004,0,1,1,0,0,2,0,0,0,2,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,1,1,2,2,0,2,0,0,2,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,0,0,2,0,1,0,0,0,1,0,1,
302,Cyclic,Autophagy High + Mitophagy(H),0.0004,0,1,1,1,1,1,2,0,0,0,1,2,2,0,1,2,2,1,2,1,1,1,2,2,0,0,0,0,0,0,1,2,1,0,2,0,1,1,0,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,1,1,1,0,0,
303,Cyclic,Autophagy High + Mitophagy(L),0.0004,0,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,0,0,2,2,0,2,2,2,0,1,0,0,1,0,0,0,
304,Cyclic,Autophagy High + Mitophagy(L),0.0004,2,2,2,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,1,
305,Cyclic,Autophagy Low + Apoptosis,0.0004,0,1,1,1,1,2,2,0,0,2,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,2,2,2,1,0,2,0,1,1,2,1,2,2,0,2,0,0,2,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,1,0,1,
306,Cyclic,Autophagy Low + Necroptosis + Mitophagy(L),0.0004,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,2,2,2,2,0,0,0,2,2,2,2,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,2,0,0,2,0,0,0,1,1,1,1,0,1,1,
307,Cyclic,Autophagy Low + Apoptosis + E.Apoptosis,0.0004,1,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,
308,Cyclic,Autophagy High + Mitophagy(L),0.0004,2,2,2,1,2,2,2,0,0,2,1,0,0,0,2,0,2,1,1,1,2,2,2,0,0,0,0,0,0,2,0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,1,0,2,2,0,0,0,1,0,0,0,1,
309,Cyclic,Autophagy High + Mitophagy(L),0.0004,0,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,2,0,0,0,2,2,2,0,2,0,1,0,2,2,2,2,2,2,2,0,2,0,0,0,2,2,2,2,2,2,2,2,0,1,0,0,1,0,0,1,
310,Cyclic,Cell Proliferation (H) + Autophagy Low + Mitophagy(L),0.0004,0,0,0,1,1,1,2,0,0,0,1,2,2,0,1,2,0,2,0,2,0,0,0,2,1,1,1,2,2,0,1,2,2,0,2,0,0,0,0,0,2,2,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2,2,2,0,1,1,1,1,0,0,1,
311,Cyclic,Autophagy High + Mitophagy(L),0.0004,0,2,0,0,0,2,0,0,0,0,1,2,2,0,1,2,0,1,2,1,2,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,2,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,0,2,2,1,2,2,2,2,0,2,0,0,2,0,0,2,2,2,2,2,2,0,1,0,0,0,0,1,0,
312,Cyclic,Autophagy Low + Apoptosis,0.0004,0,0,0,1,1,2,2,0,0,0,1,2,2,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,0,1,0,2,2,0,2,0,0,1,0,0,2,2,0,2,0,0,0,2,2,2,0,1,0,1,2,2,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,2,0,0,0,1,1,1,0,0,0,1,
313,Cyclic,Autophagy High + Mitophagy(L),0.0004,2,2,2,1,2,2,2,0,0,2,1,0,0,2,2,0,2,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,1,0,2,2,0,0,1,0,1,0,0,1,
314,Point,Autophagy High + Mitophagy(H),0.0004,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,
315,Cyclic,Autophagy High + Mitophagy(L),0.0004,2,2,2,1,2,2,2,0,0,2,1,0,0,0,2,0,2,1,1,1,2,2,2,0,0,0,0,0,0,2,0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,0,2,2,1,2,2,2,2,0,2,2,0,0,2,2,2,2,1,0,2,2,0,0,1,1,0,0,0,1,
316,Cyclic,Autophagy High + Mitophagy(H),0.0004,0,1,1,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,1,2,2,0,0,0,0,0,1,0,2,1,0,2,0,1,1,2,1,2,2,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,1,1,0,1,1,1,0,
317,Cyclic,Autophagy High + Mitophagy(H),0.0004,2,2,2,2,1,1,0,0,0,0,1,2,2,0,1,2,0,1,2,1,1,2,2,2,0,0,0,0,0,1,0,2,2,0,2,0,2,1,2,2,2,2,0,2,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,0,0,1,0,1,0,0,1,
318,Cyclic,Autophagy High + Mitophagy(L),0.0004,2,2,2,0,0,2,0,0,0,2,1,0,0,2,2,0,0,1,1,1,2,2,2,0,0,0,0,0,0,1,0,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1,1,2,2,2,2,2,2,2,0,0,2,2,2,2,2,0,0,2,0,0,0,0,1,0,0,1,
319,Cyclic,Autophagy High + Mitophagy(H),0.0004,2,2,2,1,0,2,2,0,0,2,2,2,2,0,1,2,2,1,2,1,2,2,0,2,0,0,0,0,0,1,0,2,2,2,2,2,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,1,2,2,0,0,2,0,0,1,1,0,0,1,1,
320,Cyclic,Autophagy VeryLow + Necroptosis,0.0004,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,2,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,
321,Cyclic,Autophagy High + Mitophagy(L),0.0004,2,2,2,1,0,2,1,0,0,2,2,0,0,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,2,0,2,2,2,1,2,1,1,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,1,2,2,2,1,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0,0,2,0,0,0,1,0,0,1,1,
